,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score
42,0.5786627582034489,0.012390980557251078,0.5709303709553419,0.5921873891684792,0.5882113084926487,0.5584199360651678,0.5835647863356067
43,0.5777319304057477,0.011402822083297962,0.5708650954507535,0.5899326815001726,0.5851440945316797,0.5587505884513655,0.5839671920947671
44,0.5777201873341969,0.012389924358211691,0.5695033250789574,0.5910092701648205,0.5853891464342103,0.5575030669423806,0.5851961280506158
45,0.5774842014118505,0.01309958497835894,0.569782731355182,0.591700774101639,0.5834435470608283,0.555702648362594,0.5867913061790091
46,0.5759760593382376,0.01260539843163408,0.5673234400903479,0.5891898378723823,0.585444235680393,0.5556019174930424,0.5823208655550226
47,0.576858811345087,0.012758018769471668,0.5700659655068963,0.5890735230099147,0.5862632303261033,0.5549518629882795,0.5839394748942414
48,0.5780112641282413,0.013583511350812648,0.5700244586004514,0.5915062888282676,0.5867825584157756,0.5550954766381677,0.5866475381585439
49,0.5772935666353425,0.013357761538379786,0.5693347820161847,0.5904410172267657,0.5865016122051534,0.5548058272586052,0.5853845944700035
50,0.5771450023239163,0.014198163555841496,0.5682141687331494,0.5915910532001034,0.586380923480166,0.5535615525355664,0.5859773136705961
51,0.5764725814935477,0.01448702061603204,0.5672719116473993,0.5892305944600218,0.586135021353698,0.5522387639920647,0.5874866160145549
52,0.5764241132204898,0.013581042316766523,0.5674459590985295,0.5895417480886662,0.5838981760937214,0.5540909210097364,0.587143761811795
53,0.5763280990757329,0.015021346149004368,0.5652928620867561,0.5910480104640503,0.5876317880151662,0.5522560247095761,0.5854118101031156
54,0.5762041120103373,0.01398077816190928,0.5693264579809496,0.5907476972835528,0.586402728368265,0.5521902271152914,0.5823534493036275
55,0.576055719296287,0.013965701158438952,0.5690841538133999,0.5909401371201336,0.5847799038443929,0.5520759663738527,0.5833984353296553
56,0.5753088213714873,0.012913992193397252,0.5685003079670348,0.5893072077625586,0.5828924246232328,0.5533463078499357,0.582497858654675
57,0.5746290959739324,0.012558944819346978,0.5687098044390366,0.5861047758648368,0.5837786016719124,0.5526122286122788,0.5819400692815979
58,0.5744964761121757,0.012959914553869705,0.5671339952425298,0.5887229761065388,0.5819753439591981,0.5527578635128984,0.5818922017397135
59,0.574744244277599,0.012805941152852414,0.5660152935053491,0.5878423525803684,0.5820954522094818,0.5538926993665916,0.5838754237262036
60,0.5744101879839778,0.011228906156820704,0.5668113457938723,0.5870761315451809,0.5805609072852862,0.5563208521697491,0.5812817031258003
61,0.5756104479143405,0.012696698715878089,0.5670987647521151,0.5895177987850102,0.58252595633192,0.5550229360807728,0.5838867836218846
62,0.5743641014183274,0.012729572522575288,0.5655982245900738,0.5877368729172281,0.5837598705478515,0.5537940427057886,0.5809314963306943
63,0.5751780453318779,0.013701417891344487,0.5667883446893789,0.5878673400058503,0.5858374941982847,0.5521787195570649,0.5832183282088109
64,0.574535824380658,0.012700427053059734,0.5670976972729764,0.5890128405163924,0.5813412420990145,0.5534812900930345,0.5817460519218721
65,0.5745042260537471,0.012963601310035449,0.5660929686975822,0.5883880986690335,0.5832565363329085,0.5532675564571221,0.5815159701120891
66,0.5744335378838595,0.013109663153500442,0.5656820574091594,0.5893703230132434,0.5829307890149595,0.5533149529154815,0.5808695670664543
67,0.574531073092939,0.012486871280688972,0.5658812021431363,0.588693527222244,0.582615728850812,0.5545717111412792,0.5808931961072239
68,0.5749863947706351,0.011646439482998544,0.5679978767904457,0.5878669045474882,0.5824523870660834,0.5556881329947879,0.58092667245437
69,0.5739866650041046,0.012453057824044541,0.5679238412300645,0.5882862309976593,0.5812129210992,0.5527943543828653,0.5797159773107341
70,0.5744544628561931,0.011142167472712808,0.5678447915339735,0.586761560544639,0.58203020818634,0.55598346509399,0.5796522889220228
71,0.5748334845552534,0.011049352475044035,0.5693016134376363,0.58721525728268,0.581791881193175,0.5560386411153808,0.5798200297473957
72,0.5741379598023395,0.011975521333574194,0.5659071379620146,0.586880724779725,0.5842417814375689,0.5550393275027578,0.5786208273296312
73,0.57404313583727,0.01224687084413331,0.5669880195674774,0.5867252637220628,0.5833484193747404,0.5535147684434671,0.5796392080786028
74,0.5733200826797009,0.011712116617125881,0.5657142152901973,0.5856898538400419,0.5809546030184869,0.5540851205514281,0.5801566206983502
75,0.5740321788996299,0.011227024675289504,0.565912597697392,0.5872070010659605,0.5806977514180245,0.5563902551520745,0.5799532891646977
76,0.5736468768181036,0.011937880335906623,0.5664705610554808,0.5869309980366247,0.5833694639877975,0.5542258519065841,0.5772375091040305
77,0.5741311889812113,0.012325901896605105,0.5680140137576479,0.5867712233366782,0.5821184126669394,0.5528514908438444,0.5809008043009466
78,0.5749203350978638,0.011791084899850411,0.5675786564137209,0.587194645188075,0.5840566056328429,0.5554731680409266,0.5802986002137532
79,0.5740060098201767,0.012251676886253131,0.5660959880193184,0.5872881232758995,0.5839379102525905,0.554192882727538,0.5785151448255368
80,0.5743963578270683,0.01225313872727984,0.5666967344293758,0.5869401052009361,0.5832500853168991,0.554096350597629,0.580998513590502
81,0.5746470312471843,0.012888865737928079,0.565998989268288,0.5888917483079388,0.5850230523234679,0.5540573427143618,0.5792640236218646
82,0.5746633602387452,0.013408929001117516,0.5659109995106989,0.5872068761505469,0.5874474483040613,0.5528803500870703,0.5798711271413487
83,0.5746412401703889,0.013224968086240085,0.5660427337053899,0.5861529414035034,0.5873224477035848,0.5529580819113148,0.5807299961281513
84,0.5745784296544827,0.012605359946771507,0.5674117188667999,0.5878970138504382,0.5842492190655679,0.5534946540665541,0.5798395424230534
85,0.5732464104516052,0.013045894108936975,0.5647071842556091,0.5865420889611865,0.5834092162419648,0.551881592408957,0.5796919703903085
86,0.5738044011902905,0.013244559971645519,0.5652887560324972,0.5872802285378,0.5844608177201096,0.5520770605916526,0.5799151430693932
87,0.5731041820691892,0.01265437373940077,0.5644784621294658,0.585638748790366,0.5847802958848596,0.5528343155444868,0.5777890879967682
88,0.5735241760904579,0.014167925656524827,0.5639383755075073,0.5880262597932143,0.5845617908291092,0.5505079416903653,0.5805865126320937
89,0.5722326373087675,0.013364306238887952,0.5629974020933002,0.5859943961059383,0.5835909569759052,0.5508148254603801,0.5777656059083142
90,0.574014557940043,0.012970197916252165,0.5639995958574613,0.5867059537330452,0.5860532165346494,0.5538788486622335,0.5794351749128258
91,0.5731679795030862,0.012891505811438051,0.5647487654062027,0.5858462100238486,0.5834013640919553,0.5519647572588182,0.5798788007346067
92,0.5733456518516669,0.012554636710380858,0.5649143767465024,0.5842101489463629,0.5846578878253141,0.5527518564465748,0.5801939892935805
93,0.5728724705780912,0.013053365161177596,0.5648804886977213,0.5864809576036011,0.5830164059954076,0.5512847004147079,0.5786998001790187
94,0.5738510576754907,0.01310119646153803,0.5631271736021688,0.5864902962307665,0.58504967788318,0.5536548357094102,0.5809333049519282
95,0.5729411177963732,0.012776205425084987,0.5641177633700658,0.5856477864012428,0.58315290409313,0.5522328646690682,0.5795542704483592
96,0.5724177158331691,0.014136339954466814,0.5632551044136012,0.5864373798620455,0.5833776211196908,0.5491230660392648,0.5798954077312438
97,0.5731454336875014,0.013367341070197075,0.5647979551862264,0.5857475329331305,0.5839374782378666,0.5508697039487156,0.5803744981315675
98,0.5728785730255819,0.013133644875905915,0.5636643198693194,0.585469287869019,0.5839816461516578,0.5516579637256986,0.5796196475122144
99,0.572616217006672,0.013217842495523654,0.5644651885971161,0.5857010224418062,0.5829062128800118,0.5506144077280004,0.5793942533864255
100,0.5740082584443078,0.013313521076769747,0.5645376897321,0.5877490200330815,0.5856454768458248,0.5529053836751245,0.579203721935408
101,0.5729410030879836,0.012522515691070026,0.5647268105786516,0.5858072266275842,0.5836534948049614,0.5526440167668537,0.5778734666618667
102,0.5726216791492524,0.012916767376590072,0.5624776881961768,0.5867111506985032,0.5827911179856125,0.5527235092740501,0.5784049295919191
103,0.5718148794374999,0.012846952019518902,0.5616069848555894,0.5847911153070717,0.5833794329415088,0.5520750029644537,0.5772218611188756
104,0.5728978846699209,0.012587702316858216,0.5637055088132519,0.5850258378092094,0.583783745735346,0.552821942810543,0.5791523881812541
105,0.5727318520016005,0.012355222584253549,0.5629234636568712,0.5853019965511667,0.582839895988525,0.5535679264543212,0.579025977357118
106,0.5718290280993311,0.012495055282657055,0.5631980994695562,0.5855047659052774,0.5810141410218286,0.5518008633776328,0.5776272707223602
107,0.5729878980659165,0.012790588713571496,0.5634458135312201,0.5871084878539325,0.5838580729869198,0.5532206803618287,0.5773064355956812
108,0.5722992987594877,0.012560095811753848,0.5633616261600372,0.5849024107476948,0.5837521689777887,0.5523989581986005,0.5770813297133176
109,0.5720355838770396,0.012167731146944671,0.5632288139030055,0.5842313492457832,0.5819658983827976,0.5525958788149903,0.578155979038621
110,0.5722062010675135,0.0124532528918655,0.5615581013548663,0.5852904294134236,0.5833143193254966,0.5536925939872186,0.5771755612565624
111,0.5719680027047274,0.013143341963553514,0.564257960232257,0.5821721922543887,0.5851237693831458,0.5499192479271733,0.578366843726672
112,0.571876545402613,0.011614190410180442,0.5621382357285538,0.5805210011636709,0.5832783570746696,0.5540387678468095,0.5794063651993613
113,0.5719503325475015,0.01238387365416309,0.5637756552713062,0.5818761903600171,0.584266252087982,0.5516723477322939,0.5781612172859082
114,0.5726408058843953,0.01269087899665752,0.5628723534954809,0.5860673814701268,0.5831393128730276,0.5529297413599155,0.5781952402234255
115,0.5716871119114795,0.013099134861287462,0.5632749881071735,0.5826334713590655,0.5829270601445553,0.5498643319827168,0.5797357079638865
116,0.5719557244676078,0.012894945033378435,0.5629620933652111,0.5854510412833256,0.5829462639642027,0.5514113193729644,0.5770079043523348
117,0.5719323571348701,0.012834446981076329,0.5625730896706516,0.5845041270373408,0.5820680513850834,0.5513631088228956,0.5791534087583787
118,0.5721145927442515,0.012415852510895643,0.563663339915409,0.5837090206033895,0.5838158168701308,0.5520865255461664,0.5772982607861619
119,0.5725700681413631,0.012948513557007957,0.5622649786721041,0.585522366841736,0.5828409726928161,0.5524100478910263,0.5798119746091335
120,0.5718538307945945,0.012020945179633298,0.5636664587547084,0.5828183176465266,0.5830475120348679,0.5523709828018127,0.577365882735057
121,0.5712804604500796,0.013240941217036898,0.5610736613706212,0.5839078595087661,0.5829428780693074,0.5504947712448599,0.5779831320568436
122,0.5712650614084052,0.01196686949131246,0.5633142593287839,0.5813661418437646,0.5830936621832615,0.5517623804509906,0.5767888632352252
123,0.5708882375840549,0.012363103590876898,0.560791578134077,0.5806055424374976,0.5831191011302426,0.5517708200023099,0.5781541462161478
124,0.5713259593111083,0.011697862925505403,0.5632290137588452,0.5823768455614904,0.5819401389777521,0.5524627928742842,0.5766210053831695
125,0.5698823748009052,0.012541473256450858,0.5618446372985105,0.581992817685762,0.5797299902688046,0.5491143993875653,0.5767300293638836
126,0.5717285891576254,0.012150876597071699,0.5637377827748357,0.5820537361398476,0.5824664086684919,0.5516459982839659,0.5787390199209852
127,0.5718472237038768,0.012685732275195193,0.5629667494735002,0.584667666789889,0.5817208693827373,0.5513662575111911,0.5785145753620667
128,0.5707641665435668,0.01209753903824895,0.5634986911922828,0.5799548065203806,0.5827054764009766,0.5504937103220663,0.5771681482821278
129,0.5705001791822607,0.012165895018669654,0.5596706988283071,0.5828111446196778,0.5790535439594351,0.5522975667596394,0.578667941744244
130,0.5704605759846121,0.011808752960756019,0.5637205354344229,0.5791986501381232,0.5827945918578399,0.5506332050057079,0.5759558974869665
131,0.5703141942461227,0.011645206881878395,0.562412133487135,0.5813713567764711,0.5800250406752998,0.5513057686782734,0.5764566716134345
132,0.5702060360966174,0.012038519767809541,0.5632461416038677,0.5825426068466566,0.5792829718388732,0.549995500482573,0.5759629597111162
133,0.570930342142651,0.012784505336146987,0.5629906812639849,0.582846213416337,0.5799757391150102,0.5494931968983526,0.5793458800195705
134,0.5714598062667725,0.012399290797695873,0.5628460318559767,0.5838688361226273,0.581233892873724,0.5513910349889035,0.5779592354926311
135,0.5707507924065718,0.012035926757059277,0.5622093683726991,0.5822399787513675,0.5793695397373613,0.5512164383766212,0.5787186367948101
136,0.570449502228303,0.013183314953829756,0.5624801886683066,0.5833589413379281,0.5812535720754894,0.5484676983049723,0.5766871107548184
137,0.5706032244993349,0.012670028195556501,0.5628860178610544,0.5827767339159264,0.5810378490800018,0.5494620094052176,0.576853512234474
138,0.5704304006160036,0.012945789261547972,0.5640964488023051,0.5833377920867117,0.5789094628996623,0.547969890485627,0.5778384088057117
139,0.5703595106748629,0.011764550191477678,0.5632025800266116,0.5809035477728877,0.5806615453823625,0.5506736664155476,0.5763562137769052
140,0.5709893100808383,0.0122355563444479,0.5627868061733252,0.5828032476115398,0.5807258800959605,0.5509397968932314,0.5776908196301347
141,0.5713013274183653,0.01298506691774932,0.5640103189177919,0.5847915203668139,0.5810472787129262,0.549439762823265,0.5772177562710294
142,0.5712249361016442,0.012127024832983573,0.5634025564643577,0.5828156053289891,0.5808896076607789,0.5511637501873325,0.5778531608667621
143,0.5706307874312596,0.012901844051747052,0.5633871849915324,0.5826680635905954,0.5804291455666002,0.5486301704030965,0.5780393726044739
144,0.5718103211784408,0.013419271344984001,0.5642160346841479,0.5845321830169821,0.5824667620541247,0.5490398396084263,0.5787967865285226
145,0.5711879920286103,0.012126968146275879,0.5636656666540798,0.583090223463673,0.5806168108931249,0.5510015886325139,0.57756567049966
146,0.570983479645593,0.012244481833243386,0.5636205080369018,0.5814182895153694,0.5806381586897531,0.5502615455650581,0.5789788964208826
147,0.5708491086075618,0.013575760046362167,0.5634753345032135,0.5841440350626916,0.580513400753631,0.5476368029110343,0.5784759698072384
148,0.5712296890674329,0.012992359877606172,0.5622901297418894,0.581063562805965,0.5831172692893434,0.549932647299312,0.5797448362006542
149,0.5706076975677057,0.013800136740016357,0.5628535237660756,0.5832044718495446,0.5813828682592411,0.5470610986005311,0.578536525363136
150,0.5710314373326615,0.012737913839962957,0.5632440213077066,0.5820474365206251,0.5824351089130637,0.5497120783059959,0.5777185416159158
151,0.571191979692437,0.01314139159125063,0.5629072235986623,0.5839586361167832,0.5815663482785224,0.5493785353945473,0.5781491550736699
152,0.5709513339546688,0.01294202339836331,0.5639532707526183,0.5831076625632117,0.5798752028872943,0.5487125376142603,0.5791079959559595
153,0.5699931156332029,0.013308482187970884,0.5631244280261172,0.582444077756376,0.5789443105604253,0.5469523768883723,0.5785003849347237
154,0.5696668220171729,0.014450506358115133,0.5629448913386392,0.5819828167050596,0.5813385066680693,0.5442718426306845,0.5777960527434116
155,0.5706636852518459,0.013436809055022217,0.5625979351767971,0.5828295976907285,0.5821179248799395,0.5480962151230891,0.5776767533886751
156,0.5705534789337022,0.012889328784780092,0.5639064708290096,0.5835184370141591,0.5804797691937513,0.548504187188132,0.5763585304434593
157,0.5704882959171821,0.01303898277840921,0.5618608980970519,0.5820159484738123,0.580890606330785,0.5489026668358759,0.5787713598483855
158,0.5704036531794889,0.013656488375889723,0.5616305349479411,0.583444798410959,0.5815174532927447,0.5478190757734003,0.5776064034724
159,0.5705866350187232,0.01373860586537358,0.5622853458010622,0.581894593663563,0.5810074663766952,0.5473165790392602,0.5804291902130359
160,0.57009045814151,0.012809906172493746,0.5621181529519542,0.581874090709376,0.5804280975022194,0.5486790745357646,0.577352875008236
161,0.5703390372559705,0.013560199535143327,0.5616063852889874,0.5824649995655226,0.5821234423141308,0.5478833850139467,0.5776169740972652
162,0.5709526371160847,0.01325266794431061,0.5629967043776825,0.5847510336437745,0.5804152020836919,0.5488465533282046,0.5777536921470698
163,0.5699514486287471,0.01267732333880112,0.5610095873386827,0.5819494707233945,0.5801744849052091,0.5494017061385799,0.5772219940378698
164,0.5699646086903192,0.013238141418577872,0.5622409552517417,0.5823873440448523,0.5807788031937493,0.5476308464574665,0.5767850945037861
165,0.5705232043886522,0.013668924360468973,0.5618027520479436,0.583225343109244,0.5820074580458873,0.5478684195327854,0.5777120492074013
166,0.5707649976685536,0.012708761786552628,0.5636612315119236,0.5827850506494141,0.5788064941322597,0.5490545561326412,0.5795176559165294
167,0.5703276825532297,0.013424394666473499,0.5622963271936199,0.5826246260080372,0.5815167584644847,0.5477555596447878,0.5774451414552193
168,0.569617174450736,0.01326703844843894,0.5634240228188765,0.5808433773061892,0.5798140035523855,0.5462583650498056,0.5777461035264234
169,0.5694946970882382,0.013658995711819904,0.562176530256493,0.5816167543392816,0.579610203947627,0.5459302895893601,0.5781397073084298
170,0.5703041281972215,0.012752115208904118,0.5624400043924118,0.5807457106428999,0.5798852344194718,0.5487895262336412,0.5796601652976827
171,0.569744046765182,0.01363754593502867,0.5625843653224669,0.5823808906694827,0.5788136452875736,0.5461780193349666,0.5787633132114197
172,0.5690789763767231,0.013583018776154449,0.5627774869695257,0.581330318242995,0.5781682354895781,0.5451736679465182,0.5779451732349985
173,0.5692789863870301,0.013275019448687378,0.5597244556991591,0.5813340699001068,0.5788422014872395,0.5477504208390538,0.5787437840095908
174,0.5691633930567881,0.013981436632665616,0.5601485129319318,0.5817288949126107,0.5793138879644439,0.5458606296334629,0.5787650398414913
175,0.5688252658154693,0.012681100011908737,0.5613829237210608,0.5796405094993948,0.5793993590571125,0.5473152152411431,0.5763883215586348
176,0.5692618249225685,0.013090252527730328,0.5614910013006336,0.5794939459939288,0.5802835745136108,0.5470394049163236,0.5780011978883459
177,0.5681762639827526,0.014651152367125017,0.5592045984965411,0.5816022350297587,0.5780884845234522,0.5435132527056705,0.5784727491583402
178,0.5695268709612697,0.013209557083594049,0.561056274725671,0.5810931003288133,0.5800738650848433,0.5474964547121315,0.5779146599548897
179,0.5688357413184757,0.0129275085489119,0.5608164849808472,0.5792353199588469,0.5810959285429994,0.5472736778930938,0.5757572952165917
180,0.5690079595748222,0.013604887089820559,0.5603002642396394,0.5795671387824388,0.5792397968072875,0.5462263658918134,0.5797062321529318
181,0.5688523847221891,0.014085934435053465,0.5596345180198484,0.578966591874262,0.5799977523623255,0.5453947748868082,0.5802682864677019
182,0.5686287503228102,0.014000251836652712,0.5591779415757174,0.5799584088993637,0.5805048457119266,0.5455229782440969,0.5779795771829468
183,0.5685541608483571,0.01339643907279224,0.558978027709529,0.5803284345712667,0.5781734973185092,0.546761011166417,0.5785298334760632
184,0.5688055347200024,0.014195843287608314,0.5598568784847525,0.5805806845466489,0.5788191745465476,0.5449761352308244,0.5797948007912381
185,0.5683339355254362,0.014646466900846856,0.5600197673308689,0.5800270592130862,0.5797359508107888,0.5432305180257254,0.578656382246712
186,0.5685385242137502,0.013599370929540654,0.5592722909580555,0.5796424882363184,0.580194728799764,0.5461607679834972,0.5774223450911156
187,0.569138868147902,0.013533222041956158,0.5590241267722138,0.5790133881321176,0.5819217277678408,0.5474749214275624,0.578260176639776
188,0.5678446392593092,0.01375722855746396,0.5588680183495772,0.5774039772581041,0.5806249057615098,0.545011891399801,0.5773144035275537
189,0.5684527227036036,0.01317279091141761,0.5596398691281368,0.5802636991570851,0.5782569423307706,0.5466831774357728,0.5774199254662524
190,0.5677940944556545,0.01353000577939891,0.5578192044014125,0.5793152962711319,0.5788347237872788,0.545977130101293,0.5770241177171561
191,0.568095156793089,0.0134540967795245,0.5602466573467049,0.5798068086456619,0.5790343657666502,0.5452492257991026,0.576138726407325
192,0.5686589714177159,0.013255662455395827,0.5611110496104215,0.5795409309028702,0.5797279814842731,0.5460151696404532,0.5768997254505621
193,0.5688319189079893,0.012861006663241005,0.5595673338213198,0.5787558219778596,0.5780549847216876,0.5479405643891633,0.5798408896299163
194,0.5678857785294346,0.013321634473655586,0.5616693435340931,0.577976441693725,0.5787329595503587,0.5443874951549315,0.5766626527140646
195,0.568903553649785,0.013658805680975399,0.5603148312400077,0.5788822208512838,0.5803340348358307,0.545960988285445,0.5790256930363571
196,0.5684096797240505,0.013254154008565036,0.560460604607044,0.5792244030287599,0.5786947348961675,0.5459289186228449,0.5777397374654365
197,0.5689195253295779,0.013278738167155139,0.5614430842764024,0.579301972237712,0.5795929502196442,0.5461327853372473,0.5781268345768834
198,0.5680822501461755,0.013389909035414631,0.5615060334498068,0.5778182244696428,0.5794577769355571,0.5446378863672856,0.5769913295085852
199,0.5680304244642104,0.012646548858235546,0.560083116575411,0.5774337616194303,0.5792069785850109,0.5468247557814196,0.5766035097597797
200,0.5696458331230365,0.012204391668467582,0.5610922299087968,0.5780987348460982,0.5800569752560388,0.5496822413374334,0.5792989842668153
201,0.5695125506469738,0.01315636807463641,0.560961678760583,0.5801377401048423,0.5796511681914047,0.5475620213345553,0.5792501448434839
202,0.5687702383378554,0.013198218716307074,0.5606266732042425,0.5791338531039747,0.5804424576673655,0.5465842802066408,0.5770639275070537
203,0.5687283059130698,0.012658110447995457,0.5603649546488509,0.57724924852761,0.5791302819977293,0.5477222169320013,0.579174827459157
204,0.5693795262821922,0.012417816596033505,0.5619946529763951,0.5790528956450234,0.5798981266186699,0.548308861728833,0.5776430944420401
205,0.5691322640567226,0.014168895290491807,0.5612109528684338,0.5802035114784571,0.5802997589080121,0.5447796408627624,0.5791674561659474
206,0.5684795897613502,0.013493573875455793,0.5597290306953879,0.5770883545059827,0.5809630863157398,0.54606523114123,0.57855224614841
207,0.569153725152078,0.013320911899247287,0.5598367122561331,0.5793806830563104,0.5804276181798529,0.5473374229472061,0.5787861893208868
208,0.5688187490447109,0.013141978562339247,0.5597128961711774,0.5792073778072819,0.5813033590363923,0.5474078076569464,0.5764623045517565
209,0.5696457072307053,0.013668522515113858,0.5614477211610118,0.5800038662492747,0.5825567322736844,0.5466281989086847,0.5775920175608708
210,0.5688914592318726,0.01368093705606125,0.5617984920243156,0.5790603253910493,0.5801057770184614,0.5450991574017412,0.5783935443237955
211,0.5683551925421567,0.013446946922010585,0.5604839035038712,0.579862741861763,0.5802596366948849,0.5456307691836205,0.5755389114666439
212,0.5684762969508811,0.01360985339140828,0.5616031503518315,0.5780316955141582,0.5809914856778388,0.54482323591265,0.5769319172979271
213,0.5689738954477859,0.013864465306564449,0.5600516005484135,0.5802610654240192,0.580103647299378,0.5458073008696706,0.5786458630974483
214,0.5685162682037883,0.01428225401193374,0.5598452443877946,0.5795229915858612,0.5827885065137295,0.5446885964527028,0.5757360020788531
215,0.5683111356991342,0.014010753402496523,0.559842199265922,0.5779733272409597,0.581669782818566,0.5447242550785149,0.577346114091708
