beta_param_1,beta_param_2,beta_param_3,melt_point,t_opt,rmse,r2_adj,fn_th
0.987264432983073,-21.9371831014525,-30.8944955129283,54.4113,21.9371831014525,0.127384734835053,0.603871764560738,0.487623406879296
1.03850662731312,-27.4398093085507,-34.816717682111,46.6799,27.4398093085507,0.056745685280755,0.951677082338812,0.370291640249997
1.13480100961341,-28.000279577996,-34.2404455838938,42.8799,28.000279577996,0.0673719945688533,0.957270662615523,0.292255367114108
1.01503768905241,-26.9954496638819,-32.7007044839651,40.3125,26.9954496638819,0.120223174478407,0.870292430759002,0.206791394374452
1.0021013471161,-27.4471957203009,-36.251214000775,53.1107,27.4471957203009,0.104260488847595,0.783439384515207,0.473947751985691
1.11733709326589,-27.79540296012,-33.4911109243566,40.9354,27.79540296012,0.120778554562643,0.883124956565362,0.230906683873624
0.997126155544641,-40.9640800918026,-47.7240510283884,55.5057,40.9640800918026,0.172927582101116,0.679453900782354,0.245367656064157
1.12040453439483,-28.0266512899767,-34.2216356551998,42.7483,28.0266512899767,0.134938756417021,0.841941324764882,0.284082197380356
1.11640343446081,-27.1242505909878,-32.1233884162489,38.2415,27.1242505909878,0.0743576596443402,0.956820747664256,0.158506581594141
1.1079318977783,-28.0594308215048,-34.774005370123,44.5775,28.0594308215048,0.0572918327152296,0.963193992821694,0.333522908332326
1.07710354170269,-40.1585067558419,-46.9874774301831,54.975,40.1585067558419,0.202073539219751,0.718106491060322,0.261762906322061
1.06853934088992,-27.4283184683065,-35.1846849518611,48.2484,27.4283184683065,0.0786232556811979,0.900591823184564,0.415653365229988
1.00532238167994,-41.0339215542928,-47.0233145799163,53.5141,41.0339215542928,0.11895815877959,0.846315294277592,0.186488123305424
0.998591627063762,-28.400485826706,-36.2562411582159,49.2183,28.400485826706,0.107355073959482,0.816745016501079,0.36026092450193
1.21065332672346,-29.425532678517,-37.1440189267441,49.2923,29.425532678517,0.124753514290814,0.881516485089978,0.274570106536483
1.10098706111893,-29.4164565086336,-32.7777881239502,36.0728,29.4164565086336,0.0712130872980591,0.970338065797325,0.0275056092505101
1.06016307846209,-29.8193054337816,-34.5648545398171,39.9268,29.8193054337816,0.0700987819422025,0.965181122926503,0.112484932473191
1.11855130419603,-29.6540693017149,-33.299979771743,36.9736,29.6540693017149,0.103888852272897,0.938717956589303,0.041902572178253
1.14106625640788,-30.0533093324311,-34.1806493082875,38.533,30.0533093324311,0.129643901479235,0.913112413121391,0.0739026912379197
1.14918289879491,-30.0261269430488,-34.1761069099613,38.5645,30.0261269430488,0.0617392030085307,0.978018896789091,0.075928775910738
1.19007126643521,-30.6615373698422,-35.4473053604768,40.8026,30.6615373698422,0.172220589570552,0.855925960018445,0.134533051648524
1.07278848294889,-30.2271796768845,-35.6535966329289,42.1943,30.2271796768845,0.058077147089494,0.972824055555173,0.173997757613313
1.19822748215969,-29.4922563458821,-32.4347833603432,35.1897,29.4922563458821,0.0249318755090647,0.99665376919514,0.0145732621579327
1.20305574535942,-30.4464436670511,-34.9283271005574,39.8045,30.4464436670511,0.116047224357715,0.9314889392078,0.107917136349176
1.10272553979116,-30.6912287527105,-36.4841767598234,43.6748,30.6912287527105,0.105368974701658,0.916145906197504,0.216256615987231
0.982052472536733,-28.3850785277886,-32.4342485819414,36.7766,28.3850785277886,0.0537842297074507,0.977290057066824,0.0545050268228952
1.21309623482575,-30.136175341799,-34.0051665050486,37.9712,30.136175341799,0.125281778260885,0.926883635904078,0.0606790306318429
1.10705254630929,-29.8526047668665,-33.9916345506616,38.3745,29.8526047668665,0.0847390754229799,0.95836629121436,0.0717604022377765
1.05113016174545,-29.8898072897076,-35.1033832652983,41.2867,29.8898072897076,0.0773312386142273,0.953850800578632,0.150208828159627
0.998607625643398,-29.7433143777917,-35.3400308883316,42.2742,29.7433143777917,0.114295862576626,0.887589031061586,0.17365054419008
1.20960879747932,-29.9189070031067,-33.489039495204,37.0453,29.9189070031067,0.0922374384057699,0.95824808794694,0.0417977927191592
1.11172273119706,-30.2364256041354,-35.0097203828266,40.3813,30.2364256041354,0.0800928473259265,0.957532778826822,0.122332007636729
1.10014554347262,-30.9556772890356,-37.059495321879,44.8423,30.9556772890356,0.184195820279023,0.769033241731691,0.247380135315527
0.997243327801722,-30.0210682473594,-37.571643135395,49.0427,30.0210682473594,0.0686336149941132,0.929325994957275,0.342190223493888
1.08701239285978,-29.0348390452661,-31.7454264444078,34.232,29.0348390452661,0.0456928645674999,0.986849748385671,0.0076728736349373
1.12787796875335,-42.687133045769,-52.6328020621497,66.86,42.687133045769,0.162362116278347,0.613198058907693,0.561192938571733
1.00819104667871,-36.4887918207734,-40.9393340389512,45.4098,36.4887918207734,0.0321604780652539,0.991196807138309,0.0543191249320504
1.12714068167941,-39.9390277676646,-46.2367956935797,53.3198,39.9390277676646,0.181842525942557,0.789557518240416,0.224464734440804
1.11631546687505,-39.4797001892679,-44.823438485898,50.4234,39.4797001892679,0.124095031203105,0.906155566926539,0.137919308023293
0.997772574033038,-36.9789181385501,-41.4884336149431,46.0178,36.9789181385501,0.030121956445706,0.992576308531357,0.0584071245819642
0.98169177423639,-38.9679425929094,-45.2073827384885,52.2791,38.9679425929094,0.129463043136777,0.859500715459728,0.182723377984814
1.10344572707986,-38.8189467211611,-43.2462135448853,47.5832,38.8189467211611,0.0369160385949627,0.991418505621122,0.0678608785145401
1.01158025119276,-37.7120441279451,-42.5871027059767,47.5985,37.7120441279451,0.0450369421488918,0.983222281551946,0.0831350193427079
1.04403860518448,-41.0539062128566,-52.7270619874309,72.4895,41.0539062128566,0.120628552757631,0.622713911539817,0.600913094401311
1.0026263615157,-38.0259578393943,-48.9168408137686,67.4826,38.0259578393943,0.136136980970448,0.611978419651013,0.507886602549799
1.09921921142983,-33.884147338129,-38.7304872923442,43.934,33.884147338129,0.0682218355654729,0.956590205202601,0.0732709725419612
1.03817140825553,-39.4724174579104,-46.2414328828919,54.195,39.4724174579104,0.112512232930044,0.883111601838215,0.240471412414188
1.05106318408036,-40.2421200892791,-48.3964152514513,58.9764,40.2421200892791,0.102183285340173,0.863801199642467,0.363598326183715
1.07659322569033,-38.5370171479399,-42.9417251206704,47.26,38.5370171479399,0.060353659209074,0.975890693250375,0.0635931513205243
0.927294436489092,-36.1308832406683,-44.3211181475273,55.8009,36.1308832406683,0.127165994586394,0.768941927852347,0.290074633430645
1.27762748300663,-39.1562202354641,-42.9413149473821,46.4503,39.1562202354641,0.107872356976765,0.950261091059435,0.0412313270268262
1.02710545737257,-38.3491350221732,-43.1334531510264,47.9818,38.3491350221732,0.0787798755706579,0.952969433100782,0.0819722717366073
1.06808288931041,-41.8291816089195,-46.5607581974958,51.1821,41.8291816089195,0.0972486978378388,0.922543654847532,0.104855931699173
1.26931635693802,-41.6493216919744,-49.7110635635975,59.8725,41.6493216919744,0.167469368920916,0.749073398665119,0.451211905027642
1.12453738260214,-39.46863856539,-44.4588792144254,49.5428,39.46863856539,0.151956151052108,0.874527486288304,0.111511315836685
1.22084297768534,-41.3008610396149,-48.7174411925564,57.6586,41.3008610396149,0.195988928135015,0.719504737627321,0.368480697318789
1.19219442722553,-29.1927635207791,-36.6140051217957,47.9888,29.1927635207791,0.162028555023334,0.827450078254101,0.24486499735426
1.02225922702811,-30.8680084242123,-38.6649359314096,50.5522,30.8680084242123,0.129991526799092,0.784992952724172,0.377030790537085
1.04922085190763,-26.5995700961524,-32.9831656375628,42.3243,26.5995700961524,0.0496637134778567,0.970815060722044,0.277067583200369
1.14156227894367,-28.0226027798313,-34.4378481616228,43.4952,28.0226027798313,0.0458000771827843,0.978294349699968,0.312401333513081
1.1319216187549,-28.4160946851945,-36.1124037613355,48.5714,28.4160946851945,0.0672468421500513,0.931591920354385,0.440219036396953
1.35254539914932,-41.2351224696814,-47.5764285602538,54.6209,41.2351224696814,0.313912670998404,0.639177064581423,0.291581552019236
1.04073872237724,-37.872920774587,-46.7130495206524,59.3762,37.872920774587,0.125743072554949,0.725924828065221,0.388058501721812
1.29447226694455,-27.2755826369635,-31.102783324281,35.1769,27.2755826369635,0.200214966016857,0.811575882417255,0.0720277069495602
1.15569284521744,-27.4468749334781,-32.1810822214242,37.7614,27.4468749334781,0.10486855488966,0.934253070844748,0.140125631686178
1.09050260107462,-27.4519256644418,-33.0412521590172,40.3159,27.4519256644418,0.0773450575823586,0.949289712250228,0.212984241323331
1.1651390547993,-28.4173207774491,-35.1317688526779,44.8396,28.4173207774491,0.0747362134411347,0.940662442786867,0.353221583105185
1.1221739845622,-28.6356499431641,-35.6557790587381,46.1023,28.6356499431641,0.1372132637726,0.815946810620164,0.372410734129108
1.1892955800288,-27.9576063907688,-33.3850905504598,40.2386,27.9576063907688,0.105209487727479,0.927909283940782,0.217997092979149
1.09825273276838,-28.1694963813776,-34.4013169227522,42.9839,28.1694963813776,0.16268777569848,0.797575824282823,0.283077320107044
1.07275416518343,-26.5879778987642,-30.542576802711,34.866,26.5879778987642,0.0919934235078141,0.946037259421292,0.0662368324552091
1.14413675323761,-26.8644555469401,-30.7230139621066,34.8738,26.8644555469401,0.101461142719107,0.943941392524274,0.0646488463128948
1.08627654736548,-39.572099467369,-44.7979695837408,50.2176,39.572099467369,0.165163661211553,0.838276787753352,0.125900565560693
1.08384947461138,-26.9011567443337,-31.7400520729311,37.5792,26.9011567443337,0.0621916038064614,0.972732752865759,0.0514990679609457
1.01006103954227,-25.7980976307047,-34.7930539522617,53.776,25.7980976307047,0.10111660489481,0.839624570288391,0.338108196406205
1.14166548095556,-27.4196555293482,-32.310202335635,38.1833,27.4196555293482,0.093786441675443,0.942301454019628,0.153030170524276
1.0186712125684,-26.0693533781751,-31.1993145144144,37.7321,26.0693533781751,0.0735570178747284,0.950389833444968,0.152227543864732
0.998624806232151,-24.060741102502,-34.1616198682561,61.8769,24.060741102502,0.0940830738375612,0.715644666401686,0.566200425192574
1.1989670502551,-27.2683307181229,-31.4157265300556,35.9984,27.2683307181229,0.132880657011025,0.910880993976328,0.0914463078874724
1.08028918577566,-26.8861982445929,-31.3573799362832,36.5252,26.8861982445929,0.0932852710644526,0.941622827473932,0.106420747678299
1.07793762091371,-26.8351201880692,-31.4633195280011,36.9184,26.8351201880692,0.0993376463592071,0.929480391579257,0.119099188728301
0.986171860514577,-24.5338338079864,-32.9638453095039,50.4402,24.5338338079864,0.0773628674731258,0.868774566486982,0.434199501505659
1.08700404106494,-28.2298540675316,-34.7109600732553,43.8806,28.2298540675316,0.150700192469648,0.806986825603868,0.305308829376074
1.02085336207467,-25.9344483356636,-31.7006248518138,39.6703,25.9344483356636,0.103348156769416,0.886123693240889,0.209710693079481
1.01254792619228,-26.2107234817417,-33.5432297303934,45.769,26.2107234817417,0.0567682185515568,0.948499257999564,0.352638122156221
1.17246640878576,-19.6121956774304,-26.6549492195405,42.0791,19.6121956774304,0.102874598434605,0.817573539664754,0.399881380687566
1.14854804259001,-27.6388058616464,-32.8815633664615,39.4087,27.6388058616464,0.0763071757146327,0.958755240469986,0.189851846184237
1.15235140338588,-43.889670788158,-51.7278897693204,61.1478,43.889670788158,0.165059293400776,0.663078194539614,0.425912143927225
1.00920158792516,-41.7755102050438,-48.6558956381656,56.5681,41.7755102050438,0.153072291725387,0.725232855668423,0.267492856435948
1.11308096673189,-35.1783883096967,-43.6388417417903,56.0397,35.1783883096967,0.149424210127994,0.657738676865485,0.363786871979448
1.07194124001107,-27.9464996495579,-34.1628074266726,42.7574,27.9464996495579,0.144581819343224,0.823098957843681,0.273402036772898
1.03495859918498,-20.7455090236814,-29.0868225754946,50.4746,20.7455090236814,0.0589267160382722,0.901908825927735,0.467659709444255
1.04055586296981,-26.4603652376468,-30.8084402647519,35.8026,26.4603652376468,0.0754094036926388,0.958274631796136,0.0916685800139767
1.13131738896814,-28.3076074671919,-34.9908814239668,44.6479,28.3076074671919,0.102219061508024,0.898773580219375,0.339022798831664
1.11114633887446,-28.0271345310981,-34.4945828670097,43.6797,28.0271345310981,0.0767411555179036,0.93963320839619,0.309391918743664
0.999422872574813,-25.7275451579334,-35.8886237449667,61.2544,25.7275451579334,0.0969021509334187,0.715881593476021,0.566520186157784
0.995233632181597,-38.0606412834554,-47.6333326798524,62.1766,38.0606412834554,0.0447974915673303,0.946692004843827,0.467602781411343
1.20365707229103,-31.3595286356457,-37.2612644649814,44.574,31.3595286356457,0.0886546650662086,0.91421634808225,0.149998521222183
1.16343383431408,-33.8893622187122,-38.3378951952174,42.9398,33.8893622187122,0.0654811740057736,0.963148040758072,0.0546005260080562
1.07359882025871,-38.3514453239927,-42.0685589358124,45.5173,38.3514453239927,0.143857440770764,0.885050868530869,0.0295701725980553
3.33128061344245,-22.0906508533634,-26.2642737422924,31.4478,22.0906508533634,0.0435047792584496,0.979164975568354,0.110293336262726
0.995620902199382,-29.4835762777265,-34.9339400108166,41.6161,29.4835762777265,0.0857881569365806,0.936547816800539,0.159647496069138
1.1290120155604,-28.1267110507578,-34.0875907021731,42.0554,28.1267110507578,0.163133933233913,0.814580176218575,0.262703572715412
1.05684220875992,-39.7744687844187,-46.5456464349869,54.4703,39.7744687844187,0.132924348639716,0.849390719620587,0.248014170702881
1.07930797691197,-27.277858838953,-33.1719667809271,41.1561,27.277858838953,0.0524610449872648,0.972626647865585,0.239779334319173
1.0828396484299,-27.0612896512323,-31.9976220512086,38.0026,27.0612896512323,0.0720075092504407,0.961312394631632,0.147731311741239
1.04891836591556,-27.2366432417811,-32.9475264190575,40.5263,27.2366432417811,0.0744064071278998,0.949922405550879,0.215342561207763
1.06369807004199,-26.4775968720989,-30.4797091540269,34.8887,26.4775968720989,0.0653942573324038,0.970819992327504,0.0685953946113154
1.00782196013477,-20.6606888645177,-31.2463105761916,74.1147,20.6606888645177,0.0870166737541626,0.637241175743233,0.632743600818324
1.1247634833265,-27.6218597116695,-33.0169551445502,39.8554,27.6218597116695,0.0910228063281936,0.939928771419796,0.201000157468679
1.0916973402123,-26.9238392174308,-31.3114512948176,36.3294,26.9238392174308,0.110937713409682,0.921488416396619,0.10083829389065
0.987989514132943,-26.3132249454185,-34.8597890799843,51.4554,26.3132249454185,0.0677523485121152,0.899259289819331,0.444727207215074
0.962056772067226,-25.850978908025,-31.8868081148421,40.5349,25.850978908025,0.0873209385937703,0.911950184524015,0.221060411224287
1.1601477229785,-28.2602863510135,-34.1379301882344,41.8958,28.2602863510135,0.167646473271636,0.818468295775469,0.262013458578877
1.00197299635031,-41.9424073862163,-49.8697254146754,59.7176,41.9424073862163,0.0933109270279606,0.858166957058621,0.349758802559888
1.06563021326828,-42.0795588392625,-47.178146796249,52.2865,42.0795588392625,0.120483253913701,0.880088337461116,0.135014740865536
1.45759200716757,-40.1880891034995,-44.8928770980547,49.546,40.1880891034995,0.13361955441176,0.931944897173897,0.124026703977416
1.46557206610737,-40.0591859070388,-44.5300648956958,48.876,40.0591859070388,0.252841622548194,0.809674833967841,0.102631543544067
1.10842903974149,-28.5037797966718,-36.2935844797914,49.0064,28.5037797966718,0.0666311136410267,0.933624007898504,0.440318619555036
1.28676650377065,-28.8813066325416,-35.13950789934,43.6335,28.8813066325416,0.189404671366365,0.831646491043833,0.16087371479556
1.03749491950244,-29.8543308317186,-35.2223353203909,41.6986,29.8543308317186,0.0664460582685617,0.96297951307111,0.161188607897418
0.992187292397813,-29.1587047093277,-34.5668280622684,41.2101,29.1587047093277,0.0794725658891421,0.942646797022711,0.154145746977875
0.949642236066243,-28.8740106797409,-35.1907896353466,43.8219,28.8740106797409,0.089602778804028,0.908572974130029,0.219755602806302
1.40769945376558,-32.0812961088518,-37.9798882337572,45.1886,32.0812961088518,0.257825024770264,0.695297429730893,0.303175489634689
1.0794241503168,-30.6982900559944,-36.5737192117023,43.9284,30.6982900559944,0.104358628980871,0.91363735097679,0.219427334553614
0.99293739875095,-29.5689555909888,-36.0995334660356,45.0829,29.5689555909888,0.10778986200862,0.878382615454785,0.25163582377884
1.0109183493002,-29.130764596074,-33.7673536578892,39.0066,29.130764596074,0.0378322117966549,0.988559901753835,0.0965166447909251
1.03399990284324,-30.2722963728571,-36.7422483730092,45.4405,30.2722963728571,0.0555912262293636,0.966151428847671,0.260839911252446
1.18267005343048,-27.7859078034239,-33.1652281040202,39.9464,27.7859078034239,0.0744857591925609,0.964928637678234,0.0866622722891226
1.00482126958591,-26.9497518079816,-37.097299393389,60.7648,26.9497518079816,0.0942288438719441,0.741656976381392,0.568828516579273
1.02222222725702,-26.3845390654251,-30.9892309886706,36.4521,26.3845390654251,0.104088310637521,0.9179347408077,0.109603596345682
1.00786653507605,-26.7660446293924,-32.7433076370329,41.0308,26.7660446293924,0.0782857778566888,0.937721597445187,0.229326580052243
1.02497566690295,-26.7723980933076,-31.5823418873859,37.3826,26.7723980933076,0.135714925498948,0.869857773275369,0.128001086629738
1.13429971259389,-27.8901980091946,-33.5503323010689,40.9016,27.8901980091946,0.134588761224672,0.869949869661933,0.231317347250189
1.00934838320198,-26.2434114844426,-32.6547273007163,42.1689,26.2434114844426,0.0358269409464815,0.983638147390299,0.267849566304379
1.10600356603249,-27.4284161699853,-32.5624565002812,38.9034,27.4284161699853,0.111640572964794,0.91237967076284,0.171250110950324
1.02211381832651,-27.0644847472892,-36.2860348892729,55.211,27.0644847472892,0.080598657989748,0.844101403471829,0.513914760665151
1.00481166607345,-40.9742637587228,-47.7237179400722,55.486,40.9742637587228,0.131060077751408,0.793425403259976,0.246529718235112
0.982506103242652,-39.9233078233834,-46.8104171313244,54.929,39.9233078233834,0.0956456833163742,0.876629660983106,0.240940805786633
1.08606873003391,-44.0614444736205,-54.9978419156378,71.4348,44.0614444736205,0.105089785627164,0.67611294207099,0.621642389628174
1.00250368746647,-41.0015664437834,-48.6494858721165,58.0757,41.0015664437834,0.119780664992844,0.791598074148786,0.317020255833804
0.995544860656831,-25.7990190108504,-30.0092461884603,34.8278,25.7990190108504,0.0733078482770028,0.95695369697531,0.0764024243234358
1.12563124762796,-27.7315054876049,-33.5033910583224,41.1253,27.7315054876049,0.0591275680179925,0.969014078621408,0.240044661376903
1.01534676295673,-25.8875009663724,-30.4610637463141,35.9241,25.8875009663724,0.052081699385038,0.976389559154259,0.105042735870835
1.10201645805398,-27.9914277176783,-34.8302429578015,44.9793,27.9914277176783,0.128457240985051,0.876637249456502,0.182028693666316
1.05926658593657,-26.5628873651635,-31.2673377607025,36.8945,26.5628873651635,0.0787778343936647,0.952697491833915,0.0445177014406922
1.12656917046625,-28.4090540176041,-34.8418952270317,43.8513,28.4090540176041,0.153270004449093,0.811893170107832,0.312703544273424
1.05196546116874,-26.9633629204852,-32.4343942899402,39.5392,26.9633629204852,0.0834337295371827,0.93691719670918,0.192001102709076
1.00322444343631,-41.9381462051688,-48.7025791315654,56.398,41.9381462051688,0.134872888111863,0.791291862771772,0.258527276082973
1.01476733748019,-39.0884568426752,-47.5231918898386,58.9382,39.0884568426752,0.102888785963208,0.81727243475249,0.359935468750955
0.98059766428304,-37.2178953601747,-43.5497716886766,50.9577,37.2178953601747,0.0781634484426575,0.937558053676253,0.176555185670161
